//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
18/6/2564 || 4:59:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 4:59:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 4:59:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:0:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:1:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:2:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:3:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:4:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:5:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:6:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 5:7:54|| AngleX: 0, AngleY: 8 
